card_id,kiosk_name,dormant_proba,risk_level,top_category,trigger,message,bonus_sums,send_day,channel
CARD-06460,REGION-053,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-02132,REGION-064,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-04915,REGION-002,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-02193,REGION-070,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-02187,REGION-002,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-01400,REGION-032,0.544,HIGH,Кэш кредит Nasiya - пополнение,nasiya_loyalty,Бонус 500 сум за регулярное погашение Nasiya!,500,3,push
CARD-06523,REGION-069,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-08293,REGION-057,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-06825,REGION-055,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-02889,REGION-032,0.544,HIGH,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,3,push
CARD-11213,REGION-035,0.544,HIGH,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,3,push
CARD-06494,REGION-068,0.544,HIGH,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,3,push
CARD-15394,REGION-062,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-04234,REGION-019,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-02097,REGION-007,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-06466,REGION-015,0.544,HIGH,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,3,push
CARD-08915,REGION-027,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-03494,REGION-042,0.544,HIGH,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,3,push
CARD-17328,REGION-032,0.544,HIGH,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,3,push
CARD-01619,REGION-023,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-10095,REGION-058,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-01585,REGION-009,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-04710,REGION-034,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-02808,REGION-003,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-09158,REGION-058,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-13810,REGION-027,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-00929,REGION-059,0.544,HIGH,Возвраты/отмены - Оплаты,general_cashback,"Кэшбэк 2% на все оплаты — больше транзакций, больше выгоды!",100,3,push
CARD-03495,REGION-010,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-01628,REGION-002,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-00937,REGION-017,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-15743,REGION-067,0.544,HIGH,Возвраты/отмены - Оплаты,general_cashback,"Кэшбэк 2% на все оплаты — больше транзакций, больше выгоды!",100,3,push
CARD-12378,REGION-009,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-13832,REGION-009,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-08641,REGION-019,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-13933,REGION-006,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-01532,REGION-042,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-05387,REGION-048,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-15673,REGION-024,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-10247,REGION-027,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-04510,REGION-043,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-06932,REGION-036,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-10263,REGION-023,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-00906,REGION-067,0.544,HIGH,Возвраты/отмены - Оплаты,general_cashback,"Кэшбэк 2% на все оплаты — больше транзакций, больше выгоды!",100,3,push
CARD-15594,REGION-009,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-13040,REGION-016,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-13679,REGION-035,0.544,HIGH,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,3,push
CARD-11448,REGION-055,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-01913,REGION-053,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-14049,REGION-064,0.544,HIGH,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,3,push
CARD-09302,REGION-012,0.544,HIGH,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,3,push
CARD-15543,REGION-004,0.544,HIGH,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,3,push
